Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,Asylum-seekers,IDPs,"Other people in need of international protection","Stateless persons","Host community","Others of concern"
2001,Afghanistan,Iraq,AFG,IRQ,5,0,0,0,0,0,0
2001,Albania,Iraq,ALB,IRQ,7,0,0,0,0,0,0
2001,Algeria,Iraq,DZA,IRQ,9,0,0,0,0,0,0
2001,Egypt,Iraq,EGY,IRQ,36,44,0,0,0,0,0
2001,Argentina,Iraq,ARG,IRQ,18,0,0,0,0,0,0
2001,Armenia,Iraq,ARM,IRQ,5,0,0,0,0,0,0
2001,Australia,Iraq,AUS,IRQ,10504,885,0,0,0,0,0
2001,Austria,Iraq,AUT,IRQ,1769,0,0,0,0,0,0
2001,Azerbaijan,Iraq,AZE,IRQ,30,41,0,0,0,0,0
2001,Belgium,Iraq,BEL,IRQ,228,0,0,0,0,0,0
2001,Benin,Iraq,BEN,IRQ,5,0,0,0,0,0,0
2001,Belarus,Iraq,BLR,IRQ,0,7,0,0,0,0,0
2001,Brazil,Iraq,BRA,IRQ,73,14,0,0,0,0,0
2001,"Bosnia and Herzegovina",Iraq,BIH,IRQ,9,0,0,0,0,0,0
2001,Bulgaria,Iraq,BGR,IRQ,508,521,0,0,0,0,0
2001,Cambodia,Iraq,KHM,IRQ,5,0,0,0,0,0,0
2001,Canada,Iraq,CAN,IRQ,6001,436,0,0,0,0,0
2001,Chile,Iraq,CHL,IRQ,9,0,0,0,0,0,0
2001,Colombia,Iraq,COL,IRQ,0,5,0,0,0,0,0
2001,Cuba,Iraq,CUB,IRQ,5,0,0,0,0,0,0
2001,Cyprus,Iraq,CYP,IRQ,7,99,0,0,0,0,0
2001,Czechia,Iraq,CZE,IRQ,67,111,0,0,0,0,0
2001,Denmark,Iraq,DNK,IRQ,12567,1271,0,0,0,0,0
2001,Ecuador,Iraq,ECU,IRQ,10,30,0,0,0,0,0
2001,Finland,Iraq,FIN,IRQ,1922,0,0,0,0,0,0
2001,France,Iraq,FRA,IRQ,1629,0,0,0,0,0,0
2001,"United Kingdom of Great Britain and Northern Ireland",Iraq,GBR,IRQ,11955,0,0,0,0,0,0
2001,Germany,Iraq,DEU,IRQ,0,5454,0,0,0,0,0
2001,Greece,Iraq,GRC,IRQ,621,2711,0,0,0,0,0
2001,"China, Hong Kong SAR",Iraq,HKG,IRQ,5,0,0,0,0,0,0
2001,Croatia,Iraq,HRV,IRQ,6,0,0,0,0,0,0
2001,Hungary,Iraq,HUN,IRQ,258,293,0,0,0,0,0
2001,Iceland,Iraq,ISL,IRQ,6,0,0,0,0,0,0
2001,India,Iraq,IND,IRQ,24,0,0,0,0,0,0
2001,Indonesia,Iraq,IDN,IRQ,433,297,0,0,0,0,0
2001,Ireland,Iraq,IRL,IRQ,134,0,0,0,0,0,0
2001,"Iran (Islamic Rep. of)",Iraq,IRN,IRQ,386000,0,0,0,0,0,0
2001,Israel,Iraq,ISR,IRQ,6,0,0,0,0,0,0
2001,Italy,Iraq,ITA,IRQ,1138,0,0,0,0,0,0
2001,Jordan,Iraq,JOR,IRQ,942,4571,0,0,0,0,0
2001,Japan,Iraq,JPN,IRQ,6,0,0,0,0,0,0
2001,Kazakhstan,Iraq,KAZ,IRQ,6,0,0,0,0,0,0
2001,Kenya,Iraq,KEN,IRQ,0,5,0,0,0,0,0
2001,"Rep. of Korea",Iraq,KOR,IRQ,0,5,0,0,0,0,0
2001,Kuwait,Iraq,KWT,IRQ,304,5,0,0,0,0,13000
2001,Liberia,Iraq,LBR,IRQ,5,0,0,0,0,0,0
2001,Libya,Iraq,LBY,IRQ,55,7,0,0,0,0,0
2001,Lebanon,Iraq,LBN,IRQ,1828,2204,0,0,0,0,0
2001,"Sri Lanka",Iraq,LKA,IRQ,13,17,0,0,0,0,0
2001,Lithuania,Iraq,LTU,IRQ,8,0,0,0,0,0,0
2001,"Rep. of Moldova",Iraq,MDA,IRQ,0,20,0,0,0,0,0
2001,Mexico,Iraq,MEX,IRQ,23,0,0,0,0,0,0
2001,Malaysia,Iraq,MYS,IRQ,11,0,0,0,0,0,0
2001,Morocco,Iraq,MAR,IRQ,21,7,0,0,0,0,0
2001,Malta,Iraq,MLT,IRQ,25,7,0,0,0,0,0
2001,Nepal,Iraq,NPL,IRQ,5,0,0,0,0,0,0
2001,"Netherlands (Kingdom of the)",Iraq,NLD,IRQ,25978,11432,0,0,0,0,0
2001,Norway,Iraq,NOR,IRQ,8151,0,0,0,0,0,0
2001,"New Zealand",Iraq,NZL,IRQ,826,0,0,0,0,0,0
2001,Pakistan,Iraq,PAK,IRQ,213,55,0,0,0,0,0
2001,Peru,Iraq,PER,IRQ,5,0,0,0,0,0,0
2001,Philippines,Iraq,PHL,IRQ,29,0,0,0,0,0,0
2001,Poland,Iraq,POL,IRQ,37,0,0,0,0,0,0
2001,Portugal,Iraq,PRT,IRQ,5,0,0,0,0,0,0
2001,Qatar,Iraq,QAT,IRQ,6,0,0,0,0,0,0
2001,Romania,Iraq,ROU,IRQ,382,0,0,0,0,0,0
2001,"South Africa",Iraq,ZAF,IRQ,7,12,0,0,0,0,0
2001,"Russian Federation",Iraq,RUS,IRQ,0,17,0,0,0,0,0
2001,"Saudi Arabia",Iraq,SAU,IRQ,5091,23,0,0,0,0,0
2001,Spain,Iraq,ESP,IRQ,331,0,0,0,0,0,0
2001,"Serbia and Kosovo: S/RES/1244 (1999)",Iraq,SRB,IRQ,5,0,0,0,0,0,0
2001,Slovakia,Iraq,SVK,IRQ,41,405,0,0,0,0,0
2001,Slovenia,Iraq,SVN,IRQ,0,17,0,0,0,0,0
2001,Sweden,Iraq,SWE,IRQ,25889,0,0,0,0,0,0
2001,Switzerland,Iraq,CHE,IRQ,2575,1365,0,0,0,0,0
2001,"Syrian Arab Rep.",Iraq,SYR,IRQ,1677,161,0,0,0,0,0
2001,Thailand,Iraq,THA,IRQ,33,35,0,0,0,0,0
2001,Tajikistan,Iraq,TJK,IRQ,0,5,0,0,0,0,0
2001,Tunisia,Iraq,TUN,IRQ,11,5,0,0,0,0,0
2001,Türkiye,Iraq,TUR,IRQ,585,939,0,0,0,0,0
2001,"United Arab Emirates",Iraq,ARE,IRQ,23,64,0,0,0,0,0
2001,Ukraine,Iraq,UKR,IRQ,60,5,0,0,0,0,0
2001,"United States of America",Iraq,USA,IRQ,19077,713,0,0,0,0,0
2001,Uzbekistan,Iraq,UZB,IRQ,5,0,0,0,0,0,0
2001,Yemen,Iraq,YEM,IRQ,200,506,0,0,0,0,0
2002,Afghanistan,Iraq,AFG,IRQ,0,6,0,0,0,0,0
2002,Albania,Iraq,ALB,IRQ,5,5,0,0,0,0,0
2002,Algeria,Iraq,DZA,IRQ,6,0,0,0,0,0,0
2002,Egypt,Iraq,EGY,IRQ,36,106,0,0,0,0,0
2002,Argentina,Iraq,ARG,IRQ,19,0,0,0,0,0,0
2002,Armenia,Iraq,ARM,IRQ,6,0,0,0,0,0,0
2002,Australia,Iraq,AUS,IRQ,11899,159,0,0,0,0,0
2002,Austria,Iraq,AUT,IRQ,1151,0,0,0,0,0,0
2002,Azerbaijan,Iraq,AZE,IRQ,43,51,0,0,0,0,0
2002,Belgium,Iraq,BEL,IRQ,229,0,0,0,0,0,0
2002,Benin,Iraq,BEN,IRQ,7,0,0,0,0,0,0
2002,Belarus,Iraq,BLR,IRQ,0,12,0,0,0,0,0
2002,"Bolivia (Plurinational State of)",Iraq,BOL,IRQ,5,0,0,0,0,0,0
2002,Brazil,Iraq,BRA,IRQ,75,11,0,0,0,0,0
2002,"Bosnia and Herzegovina",Iraq,BIH,IRQ,0,5,0,0,0,0,0
2002,Bulgaria,Iraq,BGR,IRQ,837,522,0,0,0,0,0
2002,Cambodia,Iraq,KHM,IRQ,5,0,0,0,0,0,0
2002,Canada,Iraq,CAN,IRQ,5737,478,0,0,0,0,0
2002,Chile,Iraq,CHL,IRQ,5,0,0,0,0,0,0
2002,Cuba,Iraq,CUB,IRQ,6,0,0,0,0,0,0
2002,Cyprus,Iraq,CYP,IRQ,10,95,0,0,0,0,0
2002,Czechia,Iraq,CZE,IRQ,75,68,0,0,0,0,0
2002,Denmark,Iraq,DNK,IRQ,12530,1317,0,0,0,0,0
2002,Ecuador,Iraq,ECU,IRQ,16,5,0,0,0,0,0
2002,Ethiopia,Iraq,ETH,IRQ,5,0,0,0,0,0,0
2002,Finland,Iraq,FIN,IRQ,1460,0,0,0,0,0,0
2002,France,Iraq,FRA,IRQ,1597,0,0,0,0,0,0
2002,"United Kingdom of Great Britain and Northern Ireland",Iraq,GBR,IRQ,20580,0,0,0,0,0,0
2002,Germany,Iraq,DEU,IRQ,72697,4187,0,0,0,0,0
2002,Greece,Iraq,GRC,IRQ,950,868,0,0,0,0,0
2002,Croatia,Iraq,HRV,IRQ,0,15,0,0,0,0,0
2002,Hungary,Iraq,HUN,IRQ,700,369,0,0,0,0,0
2002,Iceland,Iraq,ISL,IRQ,5,0,0,0,0,0,0
2002,India,Iraq,IND,IRQ,26,5,0,0,0,0,0
2002,Indonesia,Iraq,IDN,IRQ,297,60,0,0,0,0,0
2002,Ireland,Iraq,IRL,IRQ,185,0,0,0,0,0,0
2002,"Iran (Islamic Rep. of)",Iraq,IRN,IRQ,201671,0,0,0,0,0,0
2002,Israel,Iraq,ISR,IRQ,13,0,0,0,0,0,0
2002,Italy,Iraq,ITA,IRQ,1281,0,0,0,0,0,0
2002,Jordan,Iraq,JOR,IRQ,1069,3507,0,0,0,0,0
2002,Japan,Iraq,JPN,IRQ,8,0,0,0,0,0,0
2002,Kazakhstan,Iraq,KAZ,IRQ,6,0,0,0,0,0,0
2002,Kenya,Iraq,KEN,IRQ,0,5,0,0,0,0,0
2002,"Rep. of Korea",Iraq,KOR,IRQ,5,0,0,0,0,0,0
2002,Kuwait,Iraq,KWT,IRQ,419,62,0,0,0,0,13000
2002,Liberia,Iraq,LBR,IRQ,5,0,0,0,0,0,0
2002,Libya,Iraq,LBY,IRQ,43,0,0,0,0,0,0
2002,Lebanon,Iraq,LBN,IRQ,1756,128,0,0,0,0,0
2002,"Sri Lanka",Iraq,LKA,IRQ,22,0,0,0,0,0,0
2002,Lithuania,Iraq,LTU,IRQ,8,6,0,0,0,0,0
2002,"Rep. of Moldova",Iraq,MDA,IRQ,0,9,0,0,0,0,0
2002,Mexico,Iraq,MEX,IRQ,11,0,0,0,0,0,0
2002,Malaysia,Iraq,MYS,IRQ,26,0,0,0,0,0,0
2002,Morocco,Iraq,MAR,IRQ,23,6,0,0,0,0,0
2002,Malta,Iraq,MLT,IRQ,57,0,0,0,0,0,0
2002,"Netherlands (Kingdom of the)",Iraq,NLD,IRQ,26215,7597,0,0,0,0,0
2002,Norway,Iraq,NOR,IRQ,8289,0,0,0,0,0,0
2002,"New Zealand",Iraq,NZL,IRQ,837,0,0,0,0,0,0
2002,Oman,Iraq,OMN,IRQ,0,5,0,0,0,0,0
2002,Pakistan,Iraq,PAK,IRQ,181,248,0,0,0,0,0
2002,Peru,Iraq,PER,IRQ,5,8,0,0,0,0,0
2002,Philippines,Iraq,PHL,IRQ,26,0,0,0,0,0,0
2002,Poland,Iraq,POL,IRQ,37,107,0,0,0,0,0
2002,Portugal,Iraq,PRT,IRQ,5,0,0,0,0,0,0
2002,Qatar,Iraq,QAT,IRQ,6,0,0,0,0,0,0
2002,Romania,Iraq,ROU,IRQ,409,24,0,0,0,0,0
2002,"South Africa",Iraq,ZAF,IRQ,11,41,0,0,0,0,0
2002,"Russian Federation",Iraq,RUS,IRQ,0,5,0,0,0,0,0
2002,"Saudi Arabia",Iraq,SAU,IRQ,5109,11,0,0,0,0,0
2002,Spain,Iraq,ESP,IRQ,338,0,0,0,0,0,0
2002,"Serbia and Kosovo: S/RES/1244 (1999)",Iraq,SRB,IRQ,20,8,0,0,0,0,0
2002,Slovakia,Iraq,SVK,IRQ,41,410,0,0,0,0,0
2002,Slovenia,Iraq,SVN,IRQ,0,28,0,0,0,0,0
2002,Sweden,Iraq,SWE,IRQ,25698,6070,0,0,0,0,0
2002,Switzerland,Iraq,CHE,IRQ,3175,1220,0,0,0,0,0
2002,"Syrian Arab Rep.",Iraq,SYR,IRQ,1716,248,0,0,0,0,0
2002,Thailand,Iraq,THA,IRQ,33,57,0,0,0,0,0
2002,Tajikistan,Iraq,TJK,IRQ,0,5,0,0,0,0,0
2002,Tunisia,Iraq,TUN,IRQ,8,0,0,0,0,0,0
2002,Türkiye,Iraq,TUR,IRQ,376,583,0,0,0,0,0
2002,"United Arab Emirates",Iraq,ARE,IRQ,25,69,0,0,0,0,0
2002,Ukraine,Iraq,UKR,IRQ,66,0,0,0,0,0,0
2002,"United States of America",Iraq,USA,IRQ,12017,749,0,0,0,0,0
2002,Uzbekistan,Iraq,UZB,IRQ,5,0,0,0,0,0,0
2002,Yemen,Iraq,YEM,IRQ,229,81,0,0,0,0,0
2003,Afghanistan,Iraq,AFG,IRQ,5,25,0,0,0,0,0
2003,Albania,Iraq,ALB,IRQ,7,0,0,0,0,0,0
2003,Algeria,Iraq,DZA,IRQ,6,0,0,0,0,0,0
2003,Egypt,Iraq,EGY,IRQ,33,151,0,0,0,0,0
2003,Argentina,Iraq,ARG,IRQ,22,0,0,0,0,0,0
2003,Armenia,Iraq,ARM,IRQ,34,25,0,0,0,0,0
2003,Australia,Iraq,AUS,IRQ,12157,83,0,0,0,0,0
2003,Austria,Iraq,AUT,IRQ,1141,0,0,0,0,0,0
2003,Azerbaijan,Iraq,AZE,IRQ,29,49,0,0,0,0,0
2003,Belgium,Iraq,BEL,IRQ,209,51,0,0,0,0,0
2003,Benin,Iraq,BEN,IRQ,7,0,0,0,0,0,0
2003,Belarus,Iraq,BLR,IRQ,0,13,0,0,0,0,0
2003,"Bolivia (Plurinational State of)",Iraq,BOL,IRQ,15,0,0,0,0,0,0
2003,Brazil,Iraq,BRA,IRQ,65,12,0,0,0,0,0
2003,Bulgaria,Iraq,BGR,IRQ,1066,219,0,0,0,0,0
2003,Cambodia,Iraq,KHM,IRQ,5,0,0,0,0,0,0
2003,Canada,Iraq,CAN,IRQ,5441,277,0,0,0,0,0
2003,China,Iraq,CHN,IRQ,5,0,0,0,0,0,0
2003,Chile,Iraq,CHL,IRQ,10,0,0,0,0,0,0
2003,Cuba,Iraq,CUB,IRQ,5,0,0,0,0,0,0
2003,Cyprus,Iraq,CYP,IRQ,11,119,0,0,0,0,0
2003,Czechia,Iraq,CZE,IRQ,83,55,0,0,0,0,0
2003,Denmark,Iraq,DNK,IRQ,11831,904,0,0,0,0,0
2003,Ecuador,Iraq,ECU,IRQ,22,0,0,0,0,0,0
2003,Ethiopia,Iraq,ETH,IRQ,6,0,0,0,0,0,0
2003,Finland,Iraq,FIN,IRQ,1377,0,0,0,0,0,0
2003,France,Iraq,FRA,IRQ,1409,0,0,0,0,0,0
2003,"United Kingdom of Great Britain and Northern Ireland",Iraq,GBR,IRQ,23420,0,0,0,0,0,0
2003,Germany,Iraq,DEU,IRQ,73489,2794,0,0,0,0,0
2003,Greece,Iraq,GRC,IRQ,951,1808,0,0,0,0,0
2003,Croatia,Iraq,HRV,IRQ,0,6,0,0,0,0,0
2003,Hungary,Iraq,HUN,IRQ,938,73,0,0,0,0,0
2003,Iceland,Iraq,ISL,IRQ,5,0,0,0,0,0,0
2003,India,Iraq,IND,IRQ,22,0,0,0,0,0,0
2003,Indonesia,Iraq,IDN,IRQ,122,8,0,0,0,0,136
2003,Ireland,Iraq,IRL,IRQ,178,197,0,0,0,0,0
2003,"Iran (Islamic Rep. of)",Iraq,IRN,IRQ,150196,0,0,0,0,0,0
2003,Israel,Iraq,ISR,IRQ,13,0,0,0,0,0,0
2003,Italy,Iraq,ITA,IRQ,1282,0,0,0,0,0,0
2003,Jordan,Iraq,JOR,IRQ,965,6517,0,0,0,0,0
2003,Japan,Iraq,JPN,IRQ,8,0,0,0,0,0,0
2003,Kyrgyzstan,Iraq,KGZ,IRQ,0,5,0,0,0,0,0
2003,"Rep. of Korea",Iraq,KOR,IRQ,5,0,0,0,0,0,0
2003,Kuwait,Iraq,KWT,IRQ,417,60,0,0,0,0,13000
2003,Liberia,Iraq,LBR,IRQ,5,0,0,0,0,0,0
2003,Libya,Iraq,LBY,IRQ,43,0,0,0,0,0,0
2003,Lebanon,Iraq,LBN,IRQ,1476,487,0,0,0,0,0
2003,"Sri Lanka",Iraq,LKA,IRQ,14,0,0,0,0,0,0
2003,Lithuania,Iraq,LTU,IRQ,9,0,0,0,0,0,0
2003,"Rep. of Moldova",Iraq,MDA,IRQ,0,11,0,0,0,0,0
2003,Mexico,Iraq,MEX,IRQ,9,0,0,0,0,0,0
2003,Malaysia,Iraq,MYS,IRQ,19,5,0,0,0,0,0
2003,Morocco,Iraq,MAR,IRQ,24,12,0,0,0,0,0
2003,Malta,Iraq,MLT,IRQ,70,0,0,0,0,0,0
2003,Nepal,Iraq,NPL,IRQ,0,16,0,0,0,0,0
2003,"Netherlands (Kingdom of the)",Iraq,NLD,IRQ,28640,6611,0,0,0,0,0
2003,Niger,Iraq,NER,IRQ,6,0,0,0,0,0,0
2003,Norway,Iraq,NOR,IRQ,7820,0,0,0,0,0,0
2003,"New Zealand",Iraq,NZL,IRQ,902,33,0,0,0,0,0
2003,Pakistan,Iraq,PAK,IRQ,123,170,0,0,0,0,0
2003,Peru,Iraq,PER,IRQ,10,15,0,0,0,0,0
2003,Philippines,Iraq,PHL,IRQ,24,0,0,0,0,0,0
2003,Poland,Iraq,POL,IRQ,37,37,0,0,0,0,0
2003,Portugal,Iraq,PRT,IRQ,5,0,0,0,0,0,0
2003,Qatar,Iraq,QAT,IRQ,6,0,0,0,0,0,0
2003,Romania,Iraq,ROU,IRQ,489,108,0,0,0,0,0
2003,"South Africa",Iraq,ZAF,IRQ,11,42,0,0,0,0,0
2003,"Russian Federation",Iraq,RUS,IRQ,0,5,0,0,0,0,0
2003,"Saudi Arabia",Iraq,SAU,IRQ,706,0,0,0,0,0,0
2003,Spain,Iraq,ESP,IRQ,257,0,0,0,0,0,0
2003,"Serbia and Kosovo: S/RES/1244 (1999)",Iraq,SRB,IRQ,17,11,0,0,0,0,0
2003,Slovakia,Iraq,SVK,IRQ,43,225,0,0,0,0,0
2003,Slovenia,Iraq,SVN,IRQ,5,15,0,0,0,0,0
2003,Sweden,Iraq,SWE,IRQ,23918,6314,0,0,0,0,0
2003,Switzerland,Iraq,CHE,IRQ,3307,1861,0,0,0,0,0
2003,"Syrian Arab Rep.",Iraq,SYR,IRQ,2435,382,0,0,0,0,5340
2003,Thailand,Iraq,THA,IRQ,25,98,0,0,0,0,0
2003,Tunisia,Iraq,TUN,IRQ,10,0,0,0,0,0,0
2003,Türkiye,Iraq,TUR,IRQ,267,561,0,0,0,0,0
2003,"United Arab Emirates",Iraq,ARE,IRQ,25,11,0,0,0,0,0
2003,Ukraine,Iraq,UKR,IRQ,60,158,0,0,0,0,0
2003,"United States of America",Iraq,USA,IRQ,10523,671,0,0,0,0,0
2003,Uzbekistan,Iraq,UZB,IRQ,0,5,0,0,0,0,0
2003,Yemen,Iraq,YEM,IRQ,225,276,0,0,0,0,0
2004,Afghanistan,Iraq,AFG,IRQ,5,0,0,0,0,0,0
2004,Albania,Iraq,ALB,IRQ,9,0,0,0,0,0,0
2004,Algeria,Iraq,DZA,IRQ,6,0,0,0,0,0,0
2004,Egypt,Iraq,EGY,IRQ,39,91,0,0,0,0,0
2004,Argentina,Iraq,ARG,IRQ,24,0,0,0,0,0,0
2004,Armenia,Iraq,ARM,IRQ,127,64,0,0,0,0,0
2004,Australia,Iraq,AUS,IRQ,11471,418,0,0,0,0,0
2004,Austria,Iraq,AUT,IRQ,1429,0,0,0,0,0,0
2004,Azerbaijan,Iraq,AZE,IRQ,24,41,0,0,0,0,0
2004,Bahrain,Iraq,BHR,IRQ,0,5,0,0,0,0,0
2004,Belgium,Iraq,BEL,IRQ,167,72,0,0,0,0,0
2004,Benin,Iraq,BEN,IRQ,7,0,0,0,0,0,0
2004,Belarus,Iraq,BLR,IRQ,6,5,0,0,0,0,0
2004,"Bolivia (Plurinational State of)",Iraq,BOL,IRQ,15,0,0,0,0,0,0
2004,Brazil,Iraq,BRA,IRQ,75,6,0,0,0,0,0
2004,Bulgaria,Iraq,BGR,IRQ,1152,154,0,0,0,0,0
2004,Canada,Iraq,CAN,IRQ,5402,111,0,0,0,0,0
2004,Chile,Iraq,CHL,IRQ,10,0,0,0,0,0,0
2004,Cyprus,Iraq,CYP,IRQ,11,171,0,0,0,0,0
2004,Czechia,Iraq,CZE,IRQ,86,36,0,0,0,0,0
2004,Denmark,Iraq,DNK,IRQ,11500,217,0,0,0,0,0
2004,Ecuador,Iraq,ECU,IRQ,22,5,0,0,0,0,0
2004,Ethiopia,Iraq,ETH,IRQ,6,0,0,0,0,0,0
2004,Finland,Iraq,FIN,IRQ,1569,0,0,0,0,0,0
2004,France,Iraq,FRA,IRQ,1408,0,0,0,0,0,0
2004,"United Kingdom of Great Britain and Northern Ireland",Iraq,GBR,IRQ,22763,0,0,0,0,0,0
2004,Germany,Iraq,DEU,IRQ,68071,844,0,0,0,0,0
2004,Greece,Iraq,GRC,IRQ,959,1794,0,0,0,0,3000
2004,Hungary,Iraq,HUN,IRQ,1294,5,0,0,0,0,0
2004,Iceland,Iraq,ISL,IRQ,5,0,0,0,0,0,0
2004,India,Iraq,IND,IRQ,20,0,0,0,0,0,0
2004,Indonesia,Iraq,IDN,IRQ,56,0,0,0,0,0,139
2004,Ireland,Iraq,IRL,IRQ,232,35,0,0,0,0,0
2004,"Iran (Islamic Rep. of)",Iraq,IRN,IRQ,93173,0,0,0,0,0,0
2004,Israel,Iraq,ISR,IRQ,5,0,0,0,0,0,0
2004,Italy,Iraq,ITA,IRQ,1334,0,0,0,0,0,0
2004,Jordan,Iraq,JOR,IRQ,889,12078,0,0,0,0,0
2004,Japan,Iraq,JPN,IRQ,7,0,0,0,0,0,0
2004,Kyrgyzstan,Iraq,KGZ,IRQ,5,0,0,0,0,0,0
2004,"Rep. of Korea",Iraq,KOR,IRQ,5,0,0,0,0,0,0
2004,Kuwait,Iraq,KWT,IRQ,418,21,0,0,0,0,13000
2004,Libya,Iraq,LBY,IRQ,43,0,0,0,0,0,0
2004,Lebanon,Iraq,LBN,IRQ,1148,614,0,0,0,0,0
2004,"Sri Lanka",Iraq,LKA,IRQ,12,0,0,0,0,0,0
2004,Lithuania,Iraq,LTU,IRQ,9,0,0,0,0,0,0
2004,"Rep. of Moldova",Iraq,MDA,IRQ,0,10,0,0,0,0,0
2004,Mexico,Iraq,MEX,IRQ,8,0,0,0,0,0,0
2004,Malaysia,Iraq,MYS,IRQ,31,14,0,0,0,0,0
2004,Morocco,Iraq,MAR,IRQ,9,12,0,0,0,0,0
2004,Malta,Iraq,MLT,IRQ,130,6,0,0,0,0,0
2004,Nepal,Iraq,NPL,IRQ,0,8,0,0,0,0,0
2004,"Netherlands (Kingdom of the)",Iraq,NLD,IRQ,27622,4063,0,0,0,0,0
2004,Niger,Iraq,NER,IRQ,6,0,0,0,0,0,0
2004,Norway,Iraq,NOR,IRQ,8265,0,0,0,0,0,0
2004,"New Zealand",Iraq,NZL,IRQ,775,23,0,0,0,0,0
2004,Oman,Iraq,OMN,IRQ,7,0,0,0,0,0,0
2004,Pakistan,Iraq,PAK,IRQ,107,174,0,0,0,0,0
2004,Peru,Iraq,PER,IRQ,11,9,0,0,0,0,0
2004,Philippines,Iraq,PHL,IRQ,24,0,0,0,0,0,0
2004,Poland,Iraq,POL,IRQ,44,0,0,0,0,0,0
2004,Portugal,Iraq,PRT,IRQ,5,0,0,0,0,0,0
2004,Qatar,Iraq,QAT,IRQ,6,0,0,0,0,0,0
2004,Romania,Iraq,ROU,IRQ,415,8,0,0,0,0,0
2004,"South Africa",Iraq,ZAF,IRQ,11,45,0,0,0,0,0
2004,"Saudi Arabia",Iraq,SAU,IRQ,440,0,0,0,0,0,0
2004,Spain,Iraq,ESP,IRQ,265,0,0,0,0,0,0
2004,"Serbia and Kosovo: S/RES/1244 (1999)",Iraq,SRB,IRQ,21,19,0,0,0,0,0
2004,Slovakia,Iraq,SVK,IRQ,33,181,0,0,0,0,0
2004,Slovenia,Iraq,SVN,IRQ,5,8,0,0,0,0,0
2004,Sweden,Iraq,SWE,IRQ,22028,4757,0,0,0,0,0
2004,Switzerland,Iraq,CHE,IRQ,3208,1532,0,0,0,0,0
2004,"Syrian Arab Rep.",Iraq,SYR,IRQ,14391,0,0,0,0,0,0
2004,Thailand,Iraq,THA,IRQ,22,115,0,0,0,0,0
2004,Tajikistan,Iraq,TJK,IRQ,5,0,0,0,0,0,0
2004,Tunisia,Iraq,TUN,IRQ,8,0,0,0,0,0,0
2004,Türkiye,Iraq,TUR,IRQ,125,1422,0,0,0,0,0
2004,"United Arab Emirates",Iraq,ARE,IRQ,5,11,0,0,0,0,0
2004,Ukraine,Iraq,UKR,IRQ,38,168,0,0,0,0,0
2004,"United States of America",Iraq,USA,IRQ,8582,475,0,0,0,0,0
2004,Uzbekistan,Iraq,UZB,IRQ,0,7,0,0,0,0,0
2004,Yemen,Iraq,YEM,IRQ,219,765,0,0,0,0,0
2005,Albania,Iraq,ALB,IRQ,7,0,0,0,0,0,0
2005,Algeria,Iraq,DZA,IRQ,5,0,0,0,0,0,0
2005,Egypt,Iraq,EGY,IRQ,35,216,0,0,0,0,0
2005,Argentina,Iraq,ARG,IRQ,24,5,0,0,0,0,0
2005,Armenia,Iraq,ARM,IRQ,218,64,0,0,0,0,0
2005,Australia,Iraq,AUS,IRQ,10859,57,0,0,0,0,0
2005,Austria,Iraq,AUT,IRQ,1224,0,0,0,0,0,0
2005,Azerbaijan,Iraq,AZE,IRQ,19,0,0,0,0,0,31
2005,Bahrain,Iraq,BHR,IRQ,0,5,0,0,0,0,0
2005,Belgium,Iraq,BEL,IRQ,231,1038,0,0,0,0,0
2005,Benin,Iraq,BEN,IRQ,7,0,0,0,0,0,0
2005,"Bolivia (Plurinational State of)",Iraq,BOL,IRQ,15,0,0,0,0,0,0
2005,Brazil,Iraq,BRA,IRQ,93,14,0,0,0,0,0
2005,"Bosnia and Herzegovina",Iraq,BIH,IRQ,0,7,0,0,0,0,0
2005,Bulgaria,Iraq,BGR,IRQ,1171,154,0,0,0,0,0
2005,Canada,Iraq,CAN,IRQ,4789,102,0,0,0,0,0
2005,China,Iraq,CHN,IRQ,5,0,0,0,0,0,0
2005,Chile,Iraq,CHL,IRQ,10,0,0,0,0,0,0
2005,Cyprus,Iraq,CYP,IRQ,21,244,0,0,0,0,0
2005,Czechia,Iraq,CZE,IRQ,86,44,0,0,0,0,0
2005,Denmark,Iraq,DNK,IRQ,10667,61,0,0,0,0,0
2005,Ecuador,Iraq,ECU,IRQ,18,0,0,0,0,0,0
2005,Finland,Iraq,FIN,IRQ,1648,0,0,0,0,0,0
2005,France,Iraq,FRA,IRQ,1319,0,0,0,0,0,0
2005,"United Kingdom of Great Britain and Northern Ireland",Iraq,GBR,IRQ,22363,0,0,0,0,0,0
2005,Germany,Iraq,DEU,IRQ,52922,5690,0,0,0,0,0
2005,Greece,Iraq,GRC,IRQ,907,1151,0,0,0,0,3000
2005,Hungary,Iraq,HUN,IRQ,1252,5,0,0,0,0,0
2005,Iceland,Iraq,ISL,IRQ,5,0,0,0,0,0,0
2005,India,Iraq,IND,IRQ,17,6,0,0,0,0,0
2005,Indonesia,Iraq,IDN,IRQ,32,0,0,0,0,0,149
2005,Ireland,Iraq,IRL,IRQ,257,0,0,0,0,0,0
2005,"Iran (Islamic Rep. of)",Iraq,IRN,IRQ,54000,0,0,0,0,0,0
2005,Iraq,Iraq,IRQ,IRQ,0,0,1200000,0,0,0,0
